Date-Time,temperature,light
04/12/2023 05:00,9.35,3959.04
04/12/2023 06:00,9.52,4008.96
04/12/2023 07:00,9.26,3948.8
04/12/2023 08:00,8.66,1261.44
04/12/2023 09:00,6.09,0
04/12/2023 10:00,2.74,0
04/12/2023 11:00,3,0
04/12/2023 12:00,2.74,0
04/12/2023 13:00,2.7,0
04/12/2023 14:00,2.53,0
04/12/2023 15:00,4.16,255.2
04/12/2023 16:00,4.03,254.32
04/12/2023 17:00,4.59,254.32
04/12/2023 18:00,5.19,0
04/12/2023 19:00,5.7,0
04/12/2023 20:00,6.3,0
04/12/2023 21:00,6.78,0
04/12/2023 22:00,6.17,0
04/12/2023 23:00,5.45,0
04/13/2023 00:00:00,4.8,0
04/13/2023 01:00:00,4.07,0
04/13/2023 02:00:00,3.43,0
04/13/2023 03:00:00,2.83,0
04/13/2023 04:00:00,7.08,0
04/13/2023 05:00:00,6.69,0
04/13/2023 06:00:00,6.82,0
04/13/2023 07:00:00,6.82,0
04/13/2023 08:00:00,6.95,0
04/13/2023 09:00:00,6.9,0
04/13/2023 10:00:00,6.99,0
04/13/2023 11:00:00,6.95,0
04/13/2023 12:00:00,6.95,0
04/13/2023 13:00:00,9.14,4812.8
04/13/2023 14:00:00,9.35,4167.68
04/13/2023 15:00:00,9.31,4079.36
04/13/2023 16:00:00,9.35,4051.2
04/13/2023 17:00:00,9.56,4061.44
04/13/2023 18:00:00,9.44,4043.52
04/13/2023 19:00:00,9.26,2240.64
04/13/2023 20:00:00,6.73,0
04/13/2023 21:00:00,2.87,0
04/13/2023 22:00:00,2.96,0
04/13/2023 23:00:00,2.87,0
04/14/2023 00:00:00,2.79,0
04/14/2023 01:00:00,2.79,0
04/14/2023 02:00:00,2.74,0
04/14/2023 03:00:00,2.91,0
04/14/2023 04:00:00,6.9,0
04/14/2023 05:00:00,6.73,0
04/14/2023 06:00:00,7.12,286.24
04/14/2023 07:00:00,8.83,4424.96
04/14/2023 08:00:00,9.44,4181.76
04/14/2023 09:00:00,9.35,4069.12
04/14/2023 10:00:00,9.56,4075.52
04/14/2023 11:00:00,9.31,4015.36
04/14/2023 12:00:00,9.48,4047.36
04/14/2023 13:00:00,9.56,4029.44
04/14/2023 14:00:00,9.48,4023.04
04/14/2023 15:00:00,9.65,4026.88
04/14/2023 16:00:00,9.52,3997.44
04/14/2023 17:00:00,9.61,4019.2
04/14/2023 18:00:00,9.35,3962.88
04/14/2023 19:00:00,9.22,2223.36
04/14/2023 20:00:00,7.25,0
04/14/2023 21:00:00,3.21,0
04/14/2023 22:00:00,3.13,0
04/14/2023 23:00:00,3.09,0
04/15/2023 00:00:00,2.83,0
04/15/2023 01:00:00,2.79,0
04/15/2023 02:00:00,2.61,0
04/15/2023 03:00:00,2.87,0
04/15/2023 04:00:00,6.9,0.22
04/15/2023 05:00:00,6.65,0
04/15/2023 06:00:00,7.16,241.04
04/15/2023 07:00:00,8.92,4418.56
04/15/2023 08:00:00,9.26,4125.44
04/15/2023 09:00:00,9.31,4051.2
04/15/2023 10:00:00,9.44,4043.52
04/15/2023 11:00:00,9.31,4015.36
04/15/2023 12:00:00,9.52,3997.44
04/15/2023 13:00:00,9.44,4012.8
04/15/2023 14:00:00,9.69,4040.96
04/15/2023 15:00:00,9.56,3991.04
04/15/2023 16:00:00,9.56,4012.8
04/15/2023 17:00:00,9.78,4026.88
04/15/2023 18:00:00,9.52,3994.88
04/15/2023 19:00:00,9.35,2309.76
04/15/2023 20:00:00,6.95,0
04/15/2023 21:00:00,3.17,0
04/15/2023 22:00:00,3.13,0
04/15/2023 23:00:00,3.04,0
04/16/2023 00:00:00,2.83,0
04/16/2023 01:00:00,2.74,0
04/16/2023 02:00:00,2.74,0
04/16/2023 03:00:00,2.79,0
04/16/2023 04:00:00,6.99,0
04/16/2023 05:00:00,6.6,0
04/16/2023 06:00:00,7.12,236
04/16/2023 07:00:00,8.83,4404.48
04/16/2023 08:00:00,9.39,4117.76
04/16/2023 09:00:00,9.22,3997.44
04/16/2023 10:00:00,9.56,4055.04
04/16/2023 11:00:00,9.61,4029.44
04/16/2023 12:00:00,9.39,3973.12
04/16/2023 13:00:00,9.69,4029.44
04/16/2023 14:00:00,9.65,4015.36
04/16/2023 15:00:00,9.65,4005.12
04/16/2023 16:00:00,9.61,4005.12
04/16/2023 17:00:00,9.86,4055.04
04/16/2023 18:00:00,9.78,4008.96
04/16/2023 19:00:00,9.26,2316.8
04/16/2023 20:00:00,7.38,0
04/16/2023 21:00:00,3.09,0.22
04/16/2023 22:00:00,3.04,0
04/16/2023 23:00:00,2.87,0
04/17/2023 00:00:00,2.79,0
04/17/2023 01:00:00,2.74,0
04/17/2023 02:00:00,2.61,0
04/17/2023 03:00:00,2.7,0
04/17/2023 04:00:00,6.86,0
04/17/2023 05:00:00,6.78,0
04/17/2023 06:00:00,7.2,195.2
04/17/2023 07:00:00,8.92,4421.12
04/17/2023 08:00:00,9.14,4089.6
04/17/2023 09:00:00,9.22,3997.44
04/17/2023 10:00:00,9.35,4029.44
04/17/2023 11:00:00,9.52,3983.36
04/17/2023 12:00:00,9.39,3973.12
04/17/2023 13:00:00,9.61,4001.28
04/17/2023 14:00:00,9.48,3980.8
04/17/2023 15:00:00,9.52,3973.12
04/17/2023 16:00:00,9.78,4029.44
04/17/2023 17:00:00,9.74,4015.36
04/17/2023 18:00:00,9.48,3955.2
04/17/2023 19:00:00,9.18,2376.96
04/17/2023 20:00:00,7.2,0
04/17/2023 21:00:00,3.04,0
04/17/2023 22:00:00,3.04,0
04/17/2023 23:00:00,2.83,0
04/18/2023 00:00:00,2.74,0
04/18/2023 01:00:00,2.79,0
04/18/2023 02:00:00,2.57,0
04/18/2023 03:00:00,2.83,0
04/18/2023 04:00:00,6.86,0
04/18/2023 05:00:00,6.69,0
04/18/2023 06:00:00,7.12,189.84
04/18/2023 07:00:00,8.96,4453.12
04/18/2023 08:00:00,9.05,4061.44
04/18/2023 09:00:00,9.44,4047.36
04/18/2023 10:00:00,9.18,3952.64
04/18/2023 11:00:00,9.35,3991.04
04/18/2023 12:00:00,9.52,4015.36
04/18/2023 13:00:00,9.44,3969.28
04/18/2023 14:00:00,9.74,4019.2
04/18/2023 15:00:00,9.52,3973.12
04/18/2023 16:00:00,9.56,3976.96
04/18/2023 17:00:00,9.56,3966.72
04/18/2023 18:00:00,9.61,3976.96
04/18/2023 19:00:00,9.31,2493.44
04/18/2023 20:00:00,7.12,0
04/18/2023 21:00:00,3.34,0
04/18/2023 22:00:00,3.13,0
04/18/2023 23:00:00,2.91,0
04/19/2023 00:00:00,2.87,0
04/19/2023 01:00:00,2.74,0
04/19/2023 02:00:00,2.74,0
04/19/2023 03:00:00,2.87,0
04/19/2023 04:00:00,6.95,0
04/19/2023 05:00:00,6.69,0
04/19/2023 06:00:00,7.12,157.8
04/19/2023 07:00:00,9.05,4446.72
04/19/2023 08:00:00,9.14,4071.68
04/19/2023 09:00:00,9.39,4065.28
04/19/2023 10:00:00,9.44,4026.88
04/19/2023 11:00:00,9.44,4019.2
04/19/2023 12:00:00,9.44,4093.44
04/19/2023 13:00:00,9.78,4192
04/19/2023 14:00:00,9.61,4131.84
04/19/2023 15:00:00,9.61,4145.92
04/19/2023 16:00:00,9.65,4143.36
04/19/2023 17:00:00,9.65,4131.84
04/19/2023 18:00:00,9.74,4149.76
04/19/2023 19:00:00,9.44,2567.04
04/19/2023 20:00:00,7.38,0
04/19/2023 21:00:00,3.56,0
04/19/2023 22:00:00,3.17,0
04/19/2023 23:00:00,3,0
04/20/2023 00:00:00,2.83,0
04/20/2023 01:00:00,2.87,0
04/20/2023 02:00:00,2.7,0
04/20/2023 03:00:00,2.87,0
04/20/2023 04:00:00,6.73,0
04/20/2023 05:00:00,6.65,0
04/20/2023 06:00:00,7.16,131.24
04/20/2023 07:00:00,8.88,4601.6
04/20/2023 08:00:00,9.44,4266.24
04/20/2023 09:00:00,9.39,4143.36
04/20/2023 10:00:00,9.61,4157.44
04/20/2023 11:00:00,9.52,4157.44
04/20/2023 12:00:00,9.52,4117.76
04/20/2023 13:00:00,9.65,4145.92
04/20/2023 14:00:00,9.52,4107.52
04/20/2023 15:00:00,9.69,4131.84
04/20/2023 16:00:00,9.82,4139.52
04/20/2023 17:00:00,9.82,4160
04/20/2023 18:00:00,9.65,3930.88
04/20/2023 19:00:00,9.09,2503.68
04/20/2023 20:00:00,7.03,0
04/20/2023 21:00:00,3.09,0
04/20/2023 22:00:00,2.96,0
04/20/2023 23:00:00,2.74,0
04/21/2023 00:00:00,2.61,0
04/21/2023 01:00:00,2.53,0
04/21/2023 02:00:00,2.53,0
04/21/2023 03:00:00,6.35,0
04/21/2023 04:00:00,6.48,0
04/21/2023 05:00:00,6.9,120.52
04/21/2023 06:00:00,8.75,4360.96
04/21/2023 07:00:00,8.71,3980.8
04/21/2023 08:00:00,8.79,3892.48
04/21/2023 09:00:00,8.75,3864.32
04/21/2023 10:00:00,9.01,3892.48
04/21/2023 11:00:00,9.01,3880.96
04/21/2023 12:00:00,8.88,3860.48
04/21/2023 13:00:00,9.18,3912.96
04/21/2023 14:00:00,9.05,3884.8
04/21/2023 15:00:00,8.96,3870.72
04/21/2023 16:00:00,9.26,3920.64
04/21/2023 17:00:00,9.22,3898.88
04/21/2023 18:00:00,9.01,3860.48
04/21/2023 19:00:00,8.88,2600.96
04/21/2023 20:00:00,6.82,0
04/21/2023 21:00:00,3,0
04/21/2023 22:00:00,2.79,0
04/21/2023 23:00:00,2.74,0
04/22/2023 00:00:00,2.57,0
04/22/2023 01:00:00,2.44,0
04/22/2023 02:00:00,2.44,0.22
04/22/2023 03:00:00,6.3,0
04/22/2023 04:00:00,6.43,0
04/22/2023 05:00:00,6.9,98.36
04/22/2023 06:00:00,8.58,4358.4
04/22/2023 07:00:00,8.79,3994.88
04/22/2023 08:00:00,9.01,3938.56
04/22/2023 09:00:00,8.96,3902.72
04/22/2023 10:00:00,9.01,3892.48
04/22/2023 11:00:00,9.26,3934.72
04/22/2023 12:00:00,9.18,3888.64
04/22/2023 13:00:00,8.96,3866.88
04/22/2023 14:00:00,9.31,3927.04
04/22/2023 15:00:00,9.26,3884.8
04/22/2023 16:00:00,9.05,3864.32
04/22/2023 17:00:00,9.39,3924.48
04/22/2023 18:00:00,9.35,3892.48
04/22/2023 19:00:00,8.88,2567.04
04/22/2023 20:00:00,7.46,0
04/22/2023 21:00:00,3.3,0
04/22/2023 22:00:00,3,0
04/22/2023 23:00:00,2.83,0
04/23/2023 00:00:00,2.7,0
04/23/2023 01:00:00,2.57,0
04/23/2023 02:00:00,2.53,0
04/23/2023 03:00:00,6.43,0
04/23/2023 04:00:00,6.6,0
04/23/2023 05:00:00,7.03,82.36
04/23/2023 06:00:00,8.83,4390.4
04/23/2023 07:00:00,8.96,4001.28
04/23/2023 08:00:00,9.01,3910.4
04/23/2023 09:00:00,9.31,3930.88
04/23/2023 10:00:00,9.26,3896.32
04/23/2023 11:00:00,9.05,3874.56
04/23/2023 12:00:00,9.65,3955.2
04/23/2023 13:00:00,9.48,3916.8
04/23/2023 14:00:00,9.18,3866.88
04/23/2023 15:00:00,9.39,3906.56
04/23/2023 16:00:00,9.35,3896.32
04/23/2023 17:00:00,9.52,3912.96
04/23/2023 18:00:00,9.26,3866.88
04/23/2023 19:00:00,9.31,2695.68
04/23/2023 20:00:00,7.38,0
04/23/2023 21:00:00,3.34,0
04/23/2023 22:00:00,3,0
04/23/2023 23:00:00,2.87,0
04/24/2023 00:00:00,2.7,0
04/24/2023 01:00:00,2.66,0
04/24/2023 02:00:00,2.61,0
04/24/2023 03:00:00,6.48,0
04/24/2023 04:00:00,6.6,0
04/24/2023 05:00:00,7.08,82.36
04/24/2023 06:00:00,8.83,4372.48
04/24/2023 07:00:00,9.05,4001.28
04/24/2023 08:00:00,9.31,3934.72
04/24/2023 09:00:00,9.39,3910.4
04/24/2023 10:00:00,9.22,3880.96
04/24/2023 11:00:00,9.48,3916.8
04/24/2023 12:00:00,9.31,3866.88
04/24/2023 13:00:00,9.65,3930.88
04/24/2023 14:00:00,9.26,3870.72
04/24/2023 15:00:00,9.65,3938.56
04/24/2023 16:00:00,9.52,3888.64
04/24/2023 17:00:00,9.22,3856.64
04/24/2023 18:00:00,9.39,3874.56
04/24/2023 19:00:00,9.56,2798.08
04/24/2023 20:00:00,7.38,0
04/24/2023 21:00:00,3.43,0
04/24/2023 22:00:00,2.96,0
04/24/2023 23:00:00,2.87,0
04/25/2023 00:00:00,2.79,0
04/25/2023 01:00:00,2.61,0
04/25/2023 02:00:00,2.66,0
04/25/2023 03:00:00,6.43,0
04/25/2023 04:00:00,6.6,0
04/25/2023 05:00:00,7.12,76.98
04/25/2023 06:00:00,8.79,4382.72
04/25/2023 07:00:00,9.01,3991.04
04/25/2023 08:00:00,9.31,3920.64
04/25/2023 09:00:00,9.31,3896.32
04/25/2023 10:00:00,9.35,3892.48
04/25/2023 11:00:00,9.39,3896.32
04/25/2023 12:00:00,9.31,3878.4
04/25/2023 13:00:00,9.44,3884.8
04/25/2023 14:00:00,9.44,3898.88
04/25/2023 15:00:00,9.44,3880.96
04/25/2023 16:00:00,9.48,3959.04
04/25/2023 17:00:00,9.65,3987.2
04/25/2023 18:00:00,9.65,4055.04
04/25/2023 19:00:00,8.83,2923.52
04/25/2023 20:00:00,7.33,0
04/25/2023 21:00:00,3.3,0
04/25/2023 22:00:00,2.96,0
04/25/2023 23:00:00,2.7,0
04/26/2023 00:00:00,2.61,0
04/26/2023 01:00:00,2.44,0
04/26/2023 02:00:00,2.44,0
04/26/2023 03:00:00,6.39,0
04/26/2023 04:00:00,6.56,0
04/26/2023 05:00:00,6.95,75.32
04/26/2023 06:00:00,8.36,4573.44
04/26/2023 07:00:00,8.75,4192
04/26/2023 08:00:00,8.83,4135.68
04/26/2023 09:00:00,8.75,4079.36
04/26/2023 10:00:00,8.71,4083.2
04/26/2023 11:00:00,9.05,4113.92
04/26/2023 12:00:00,8.92,4093.44
04/26/2023 13:00:00,8.83,4071.68
04/26/2023 14:00:00,8.88,4089.6
04/26/2023 15:00:00,9.14,4113.92
04/26/2023 16:00:00,9.01,4093.44
04/26/2023 17:00:00,8.83,4071.68
04/26/2023 18:00:00,9.09,4099.84
04/26/2023 19:00:00,8.88,3016.96
04/26/2023 20:00:00,7.08,0.22
04/26/2023 21:00:00,3.34,0
04/26/2023 22:00:00,2.74,0
04/26/2023 23:00:00,2.7,0
04/27/2023 00:00:00,2.53,0
04/27/2023 01:00:00,2.4,0
04/27/2023 02:00:00,2.4,0
04/27/2023 03:00:00,6.43,0
04/27/2023 04:00:00,6.48,0
04/27/2023 05:00:00,6.99,70.02
04/27/2023 06:00:00,8.28,4583.68
04/27/2023 07:00:00,8.71,4188.16
04/27/2023 08:00:00,8.75,4103.68
04/27/2023 09:00:00,8.79,4083.2
04/27/2023 10:00:00,8.75,4069.12
04/27/2023 11:00:00,8.88,4089.6
04/27/2023 12:00:00,9.18,4131.84
04/27/2023 13:00:00,9.14,4103.68
04/27/2023 14:00:00,8.92,4075.52
04/27/2023 15:00:00,8.83,4065.28
04/27/2023 16:00:00,8.96,4085.76
04/27/2023 17:00:00,9.05,4079.36
04/27/2023 18:00:00,8.83,4047.36
04/27/2023 19:00:00,8.62,3023.36
04/27/2023 20:00:00,7.2,0
04/27/2023 21:00:00,3.21,0
04/27/2023 22:00:00,2.74,0
04/27/2023 23:00:00,2.61,0
04/28/2023 00:00:00,2.57,0
04/28/2023 01:00:00,2.4,0
04/28/2023 02:00:00,2.4,0
04/28/2023 03:00:00,6.3,0
04/28/2023 04:00:00,6.52,0
04/28/2023 05:00:00,6.95,65.62
04/28/2023 06:00:00,8.32,4605.44
04/28/2023 07:00:00,8.62,4163.84
04/28/2023 08:00:00,8.83,4107.52
04/28/2023 09:00:00,8.88,4099.84
04/28/2023 10:00:00,8.88,4071.68
04/28/2023 11:00:00,8.79,4055.04
04/28/2023 12:00:00,8.83,4055.04
04/28/2023 13:00:00,8.88,4057.6
04/28/2023 14:00:00,8.88,4043.52
04/28/2023 15:00:00,8.75,4015.36
04/28/2023 16:00:00,8.96,4065.28
04/28/2023 17:00:00,8.92,4051.2
04/28/2023 18:00:00,9.01,4061.44
04/28/2023 19:00:00,8.66,3091.2
04/28/2023 20:00:00,7.16,0
04/28/2023 21:00:00,2.96,0
04/28/2023 22:00:00,2.83,0
04/28/2023 23:00:00,2.7,0
04/29/2023 00:00:00,2.49,0.22
04/29/2023 01:00:00,2.49,0
04/29/2023 02:00:00,2.36,0
04/29/2023 03:00:00,6.22,0
04/29/2023 04:00:00,6.52,0
04/29/2023 05:00:00,7.03,65.62
04/29/2023 06:00:00,8.41,4605.44
04/29/2023 07:00:00,8.58,4149.76
04/29/2023 08:00:00,8.62,4085.76
04/29/2023 09:00:00,8.92,4113.92
04/29/2023 10:00:00,8.83,4057.6
04/29/2023 11:00:00,8.71,4033.28
04/29/2023 12:00:00,9.01,4099.84
04/29/2023 13:00:00,9.01,4061.44
04/29/2023 14:00:00,8.66,4012.8
04/29/2023 15:00:00,8.75,4040.96
04/29/2023 16:00:00,9.01,4047.36
04/29/2023 17:00:00,8.88,4015.36
04/29/2023 18:00:00,8.71,4012.8
04/29/2023 19:00:00,8.92,3208.96
04/29/2023 20:00:00,7.63,0
04/29/2023 21:00:00,3.13,0
04/29/2023 22:00:00,2.74,0
04/29/2023 23:00:00,2.66,0
04/30/2023 00:00:00,2.57,0
04/30/2023 01:00:00,2.36,0
04/30/2023 02:00:00,2.44,0
04/30/2023 03:00:00,4.07,0
04/30/2023 04:00:00,6.52,0
04/30/2023 05:00:00,6.6,0
04/30/2023 06:00:00,8.45,4541.44
04/30/2023 07:00:00,8.53,4121.6
04/30/2023 08:00:00,8.79,4128
04/30/2023 09:00:00,9.01,4121.6
04/30/2023 10:00:00,8.75,4057.6
04/30/2023 11:00:00,8.79,4075.52
04/30/2023 12:00:00,9.01,4097.28
04/30/2023 13:00:00,8.92,4055.04
04/30/2023 14:00:00,8.96,4065.28
04/30/2023 15:00:00,8.75,4051.2
04/30/2023 16:00:00,8.96,4079.36
04/30/2023 17:00:00,9.14,4083.2
04/30/2023 18:00:00,8.71,4001.28
04/30/2023 19:00:00,9.01,3248.64
04/30/2023 20:00:00,7.5,0
04/30/2023 21:00:00,3.34,0
04/30/2023 22:00:00,2.79,0
04/30/2023 23:00:00,2.7,0
05/01/2023 00:00,2.53,0
05/01/2023 01:00,2.49,0
05/01/2023 02:00,2.44,0
05/01/2023 03:00,6.35,0
05/01/2023 04:00,6.6,0
05/01/2023 05:00,7.08,60.26
05/01/2023 06:00,8.45,4654.08
05/01/2023 07:00,8.75,4163.84
05/01/2023 08:00,8.79,4083.2
05/01/2023 09:00,9.09,4117.76
05/01/2023 10:00,9.09,4085.76
05/01/2023 11:00,8.79,4015.36
05/01/2023 12:00,8.83,4043.52
05/01/2023 13:00,8.96,4051.2
05/01/2023 14:00,9.14,4075.52
05/01/2023 15:00,8.96,4026.88
05/01/2023 16:00,8.79,4015.36
05/01/2023 17:00,9.22,4093.44
05/01/2023 18:00,9.22,4079.36
05/01/2023 19:00,8.88,3290.88
05/01/2023 20:00,7.08,0
05/01/2023 21:00,3.3,0
05/01/2023 22:00,2.87,0
05/01/2023 23:00,2.74,0
05/02/2023 00:00,2.61,0
05/02/2023 01:00,2.57,0
05/02/2023 02:00,2.49,0
05/02/2023 03:00,6.05,0
05/02/2023 04:00,6.48,0
05/02/2023 05:00,6.99,60.26
05/02/2023 06:00,8.32,4633.6
05/02/2023 07:00,8.83,4192
05/02/2023 08:00,8.83,4111.36
05/02/2023 09:00,8.62,4026.88
05/02/2023 10:00,8.88,4079.36
05/02/2023 11:00,9.09,4079.36
05/02/2023 12:00,8.88,4047.36
05/02/2023 13:00,8.92,4040.96
05/02/2023 14:00,9.65,4449.28
05/02/2023 15:00,9.18,4093.44
05/02/2023 16:00,9.14,4103.68
05/02/2023 17:00,9.65,4304.64
05/02/2023 18:00,9.39,4230.4
05/02/2023 19:00,9.09,3514.88
05/02/2023 20:00,7.63,0
05/02/2023 21:00,3.6,0
05/02/2023 22:00,3.04,0
05/02/2023 23:00,2.87,0
05/03/2023 00:00,2.66,0
05/03/2023 01:00,2.61,0
05/03/2023 02:00,2.36,0
05/03/2023 03:00,5.57,0
05/03/2023 04:00,6.3,0
05/03/2023 05:00,6.86,61.58
05/03/2023 06:00,8.45,4820.48
05/03/2023 07:00,8.53,4298.24
05/03/2023 08:00,8.79,4266.24
05/03/2023 09:00,9.31,4346.88
05/03/2023 10:00,9.14,4262.4
05/03/2023 11:00,9.09,4238.08
05/03/2023 12:00,8.92,4209.92
05/03/2023 13:00,9.31,4273.92
05/03/2023 14:00,9.18,4230.4
05/03/2023 15:00,9.05,4195.84
05/03/2023 16:00,9.18,4227.84
05/03/2023 17:00,9.48,4280.32
05/03/2023 18:00,9.26,4241.92
05/03/2023 19:00,8.92,3514.88
05/03/2023 20:00,7.42,0
05/03/2023 21:00,3.52,0
05/03/2023 22:00,3,0
05/03/2023 23:00,2.83,0
